movie_name,distributor,release_date,release_year,total_audience,log_total_audience,detail_url
Wicked,UIP,22 Kasım 2024,2024,46689,10.751263869873119,https://boxofficeturkiye.com/film/wicked--2015671
Küffar,CJ ENM,5 Nisan 2024,2024,43222,10.674104903862972,https://boxofficeturkiye.com/film/kuffar--2016858
Cambaz,Bir Film,6 Eylül 2024,2024,42631,10.660336967143055,https://boxofficeturkiye.com/film/cambaz--2017389
Hayali,A90,8 Mart 2024,2024,42626,10.660219674721183,https://boxofficeturkiye.com/film/hayali--2016956
Zir-i Cin 3: Cin Düğümü,TME,15 Kasım 2024,2024,40192,10.60142324982787,https://boxofficeturkiye.com/film/zir-i-cin-3-cin-dugumu--2017611
En Sevdiğim Pastam,Başka S.,20 Eylül 2024,2024,44944,10.713172549344025,https://boxofficeturkiye.com/film/en-sevdigim-pastam--2017393
Ziyaretçiler: Bölüm 1,CGV Mars,17 Mayıs 2024,2024,38837,10.567128679463297,https://boxofficeturkiye.com/film/ziyaretciler-bolum-1--2017246
Yaşam Koçu,CJ ENM,12 Ocak 2024,2024,38511,10.558699193753036,https://boxofficeturkiye.com/film/yasam-kocu--2017017
Oflu Hoca 4,CGV Mars,20 Aralık 2024,2024,41677,10.637704696869411,https://boxofficeturkiye.com/film/oflu-hoca-4--2017356
Nemlizade,A90,15 Kasım 2024,2024,37189,10.52376829760896,https://boxofficeturkiye.com/film/nemlizade--2017511
Harika Kanatlar: Maksimum Hız,CJ ENM,9 Şubat 2024,2024,36860,10.514882231223813,https://boxofficeturkiye.com/film/harika-kanatlar-maksimum-hiz--2015723
Bizimle Başladı Bizimle Bitti,TME,16 Ağustos 2024,2024,36626,10.508513649700895,https://boxofficeturkiye.com/film/bizimle-basladi-bizimle-bitti--2016936
Geniş Aile 4: Cevahir & Ulvi,CGV Mars,22 Kasım 2024,2024,36763,10.51224718358581,https://boxofficeturkiye.com/film/genis-aile-4-cevahir-ulvi--2017355
Barda,A90,29 Kasım 2024,2024,36053,10.49274535700381,https://boxofficeturkiye.com/film/barda--2017321
Rekabet,TME,26 Nisan 2024,2024,34762,10.456280115123425,https://boxofficeturkiye.com/film/rekabet--2016255
Demon: Azab-ül Kem,Bir Film,5 Ocak 2024,2024,33093,10.40707705863749,https://boxofficeturkiye.com/film/demon-azab-ul-kem--2016806
Sakın Ses Çıkarma,UIP,13 Eylül 2024,2024,32606,10.3922515994996,https://boxofficeturkiye.com/film/sakin-ses-cikarma--2016793
Hayatla Barış,TME,23 Şubat 2024,2024,32214,10.380156419650625,https://boxofficeturkiye.com/film/hayatla-baris--2016493
The Crow: Ölümsüz,Bir Film,23 Ağustos 2024,2024,31448,10.356090667101697,https://boxofficeturkiye.com/film/the-crow-olumsuz--2017241
Öğretmenler Odası,Bir Film,2 Şubat 2024,2024,31401,10.354595018522993,https://boxofficeturkiye.com/film/ogretmenler-odasi--2017021
İki Gözüm Ahmet - Sürgün,CGV Mars,5 Nisan 2024,2024,30273,10.318011505132638,https://boxofficeturkiye.com/film/iki-gozum-ahmet-surgun--2017232
Borderlands,A90,9 Ağustos 2024,2024,28764,10.266879884222385,https://boxofficeturkiye.com/film/borderlands--2016957
Şımarık,A90,20 Aralık 2024,2024,29442,10.290177505317958,https://boxofficeturkiye.com/film/simarik--2017417
Küçük Don Kişot'un Maceraları,CJ ENM,26 Nisan 2024,2024,28263,10.249308807716778,https://boxofficeturkiye.com/film/kucuk-don-kisot-un-maceralari--2017212
Son Şarkı - Ahmet'in Türküsü,A90,1 Mart 2024,2024,27322,10.215447517447432,https://boxofficeturkiye.com/film/son-sarki-ahmet-in-turkusu--2017084
İyi Bir Aile Değiliz,A90,9 Şubat 2024,2024,27320,10.215374313684727,https://boxofficeturkiye.com/film/iyi-bir-aile-degiliz--2017016
Arınma,Bir Film,26 Nisan 2024,2024,26489,10.184484831459187,https://boxofficeturkiye.com/film/arinma--2017268
Soyut Dışavurumcu Bir Dostluğun Anatomisi Veyahut Yan Yana,UIP,14 Kasım 2025,2025,2936079,14.892585575711495,https://boxofficeturkiye.com/film/soyut-disavurumcu-bir-dostlugun-anatomisi-veyahut-yan-yana--2017549
Zootropolis 2,UIP,28 Kasım 2025,2025,1651065,14.316931092206024,https://boxofficeturkiye.com/film/zootropolis-2--2016589
Bir Minecraft Filmi,TME,4 Nisan 2025,2025,1007719,13.823199918908646,https://boxofficeturkiye.com/film/bir-minecraft-filmi--2013328
Uykucu,CGV Mars,29 Ekim 2025,2025,834496,13.634583228783145,https://boxofficeturkiye.com/film/uykucu--2016996
Sihirli Annem: Hepimiz Biriz,CGV Mars,30 Mayıs 2025,2025,818070,13.614703186495717,https://boxofficeturkiye.com/film/sihirli-annem-hepimiz-biriz--2017815
Avatar: Ateş ve Kül,UIP,19 Aralık 2025,2025,1387640,14.143115020413473,https://boxofficeturkiye.com/film/avatar-ates-ve-kul--2013647
ŞamPİYONlar,A90,10 Ocak 2025,2025,702622,13.46257433059236,https://boxofficeturkiye.com/film/sampiyonlar--2017372
Kardeş Takımı 2,CJ ENM,10 Ocak 2025,2025,675291,13.422898988064082,https://boxofficeturkiye.com/film/kardes-takimi-2--2017373
Kirpi Sonic 3,UIP,17 Ocak 2025,2025,618923,13.335736149744967,https://boxofficeturkiye.com/film/kirpi-sonic-3--2016126
Kral Şakir: Dünyalar Karıştı,A90,7 Kasım 2025,2025,575421,13.262857225783973,https://boxofficeturkiye.com/film/kral-sakir-dunyalar-karisti--2017889
Kutsal Damacana 5: Zombi,A90,17 Ocak 2025,2025,561730,13.238776586387516,https://boxofficeturkiye.com/film/kutsal-damacana-5-zombi--2016999
Siccin 8,TME,6 Haziran 2025,2025,527108,13.175160740113817,https://boxofficeturkiye.com/film/siccin-8--2017469
Karantina,A90,10 Ocak 2025,2025,514692,13.151323942485273,https://boxofficeturkiye.com/film/karantina--2017490
Aşk Sadece Bir An,CGV Mars,14 Şubat 2025,2025,506873,13.136015758098038,https://boxofficeturkiye.com/film/ask-sadece-bir-an--2017760
Korku Seansı 4: Son Ayin,TME,5 Eylül 2025,2025,497163,13.116673219115922,https://boxofficeturkiye.com/film/korku-seansi-4-son-ayin--2016201
Akıllı Tavşan Momo: Büyük Takip,CGV Mars,28 Mart 2025,2025,489961,13.102081075082477,https://boxofficeturkiye.com/film/akilli-tavsan-momo-buyuk-takip--2017626
Pırıl: Saklı Robotlar,CJ ENM,29 Ekim 2025,2025,410940,12.926202497420006,https://boxofficeturkiye.com/film/piril-sakli-robotlar--2017795
Şirinler Filmi,UIP,18 Temmuz 2025,2025,380940,12.85039716139255,https://boxofficeturkiye.com/film/sirinler-filmi--2015877
Dayı: Bir Adamın Hikâyesi 2,TME,7 Şubat 2025,2025,364388,12.805974512980484,https://boxofficeturkiye.com/film/dayi-bir-adamin-hikayesi-2--2017497
F1 Filmi,TME,27 Haziran 2025,2025,348333,12.760914197774682,https://boxofficeturkiye.com/film/f1-filmi--2017440
Lilo ve Stiç,UIP,23 Mayıs 2025,2025,337917,12.730555582179662,https://boxofficeturkiye.com/film/lilo-ve-stic--2016585
Ejderhanı Nasıl Eğitirsin,UIP,13 Haziran 2025,2025,309185,12.641695082228864,https://boxofficeturkiye.com/film/ejderhani-nasil-egitirsin--2016642
Jurassic World: Yeniden Doğuş,UIP,4 Temmuz 2025,2025,306284,12.632268055086927,https://boxofficeturkiye.com/film/jurassic-world-yeniden-dogus--2016267
Sihirbazlar Çetesi 3: Daha Bir Şey Görmediniz,TME,12 Kasım 2025,2025,293188,12.588569320462666,https://boxofficeturkiye.com/film/sihirbazlar-cetesi-3-daha-bir-sey-gormediniz--2017674
Demon Slayer: Kimetsu no Yaiba Sonsuzluk Kalesi,TME,12 Eylül 2025,2025,255514,12.45103248164528,https://boxofficeturkiye.com/film/demon-slayer-kimetsu-no-yaiba-sonsuzluk-kalesi--2017824
Freddy'nin Pizza Dükkanında Beş Gece 2,UIP,5 Aralık 2025,2025,249873,12.428708067768667,https://boxofficeturkiye.com/film/freddy-nin-pizza-dukkaninda-bes-gece-2--2017383
Kaptan Pengu ve Arkadaşları 5,TME,8 Ağustos 2025,2025,238773,12.383268588781585,https://boxofficeturkiye.com/film/kaptan-pengu-ve-arkadaslari-5--2017564
Superman,TME,11 Temmuz 2025,2025,234293,12.364327747822525,https://boxofficeturkiye.com/film/superman--2016199
Kaptan Amerika: Cesur Yeni Dünya,UIP,14 Şubat 2025,2025,221015,12.305985851499768,https://boxofficeturkiye.com/film/kaptan-amerika-cesur-yeni-dunya--2015636
Ayakçı,CGV Mars,28 Mart 2025,2025,220094,12.301810006806772,https://boxofficeturkiye.com/film/ayakci--2017761
Mustafa Kemal,TME,10 Ekim 2025,2025,218195,12.293144437361457,https://boxofficeturkiye.com/film/mustafa-kemal--2017108
Son Durak: Kan Bağı,TME,16 Mayıs 2025,2025,216068,12.28334845193733,https://boxofficeturkiye.com/film/son-durak-kan-bagi--2017713
Bak Postacı Geliyor,CGV Mars,12 Aralık 2025,2025,234042,12.363255865413429,https://boxofficeturkiye.com/film/bak-postaci-geliyor--2018124
Fantastik Dörtlü: İlk Adımlar,UIP,25 Temmuz 2025,2025,206975,12.240353292007006,https://boxofficeturkiye.com/film/fantastik-dortlu-ilk-adimlar--2015638
Aslan Hürkuş 4: Hürjet Oyunda,A90,17 Ocak 2025,2025,205713,12.234237272477339,https://boxofficeturkiye.com/film/aslan-hurkus-4-hurjet-oyunda--2016478
Mission: Impossible - Son Hesaplaşma,UIP,23 Mayıs 2025,2025,201009,12.211104962158196,https://boxofficeturkiye.com/film/mission-impossible-son-hesaplasma--2014574
Ballerina,A90,6 Haziran 2025,2025,190648,12.1581840748032,https://boxofficeturkiye.com/film/ballerina--2016751
Üç Harfliler: Fal,TME,28 Mart 2025,2025,187249,12.140194560911267,https://boxofficeturkiye.com/film/uc-harfliler-fal--2017468
İbi: Uzay Görevi,CJ ENM,28 Kasım 2025,2025,176383,12.080413046028674,https://boxofficeturkiye.com/film/ibi-uzay-gorevi--2017197
Gelin Takımı 2,CJ ENM,24 Ekim 2025,2025,165500,12.016726473799254,https://boxofficeturkiye.com/film/gelin-takimi-2--2017957
Savaş Üstüne Savaş,TME,3 Ekim 2025,2025,163450,12.004262412152357,https://boxofficeturkiye.com/film/savas-ustune-savas--2016200
Kim Demiş Kötüyüz Diye? 2,UIP,1 Ağustos 2025,2025,155893,11.956925153460514,https://boxofficeturkiye.com/film/kim-demis-kotuyuz-diye-2--2016818
Thunderbolts*,UIP,2 Mayıs 2025,2025,144151,11.878616640260661,https://boxofficeturkiye.com/film/thunderbolts--2015637
Köstebekgiller: Ata Tohumu Muhafızları,A90,2 Mayıs 2025,2025,140975,11.856337848675382,https://boxofficeturkiye.com/film/kostebekgiller-ata-tohumu-muhafizlari--2017623
Maria,Bir Film,21 Şubat 2025,2025,140755,11.854776069349661,https://boxofficeturkiye.com/film/maria--2017657
Tafiti: Çölde Macera,TME,26 Eylül 2025,2025,124065,11.728560900794117,https://boxofficeturkiye.com/film/tafiti-colde-macera--2018050
Oflu Hoca 5,CGV Mars,26 Eylül 2025,2025,120874,11.702503959712066,https://boxofficeturkiye.com/film/oflu-hoca-5--2017880
Süper Charlie,CGV Mars,19 Eylül 2025,2025,110565,11.613358862291498,https://boxofficeturkiye.com/film/super-charlie--2017711
Silahlar,TME,8 Ağustos 2025,2025,105996,11.571156636533132,https://boxofficeturkiye.com/film/silahlar--2017366
Bi Umut,CJ ENM,7 Kasım 2025,2025,104161,11.553693058010749,https://boxofficeturkiye.com/film/bi-umut--2017921
Predator: Vahşi Topraklar,UIP,7 Kasım 2025,2025,100636,11.519265325516407,https://boxofficeturkiye.com/film/predator-vahsi-topraklar--2017645
Nosferatu,UIP,3 Ocak 2025,2025,97431,11.486899714145839,https://boxofficeturkiye.com/film/nosferatu--2017134
Hay Hak: Karagöz Hacivat,TME,18 Nisan 2025,2025,96796,11.480360950096829,https://boxofficeturkiye.com/film/hay-hak-karagoz-hacivat--2017551
Adile Naşit,A90,5 Aralık 2025,2025,93834,11.449282542664271,https://boxofficeturkiye.com/film/adile-nasit--2018115
The Monkey,CGV Mars,21 Şubat 2025,2025,92152,11.431194666606343,https://boxofficeturkiye.com/film/the-monkey--2017494
Şafağa Kadar,TME,25 Nisan 2025,2025,91167,11.420448268476509,https://boxofficeturkiye.com/film/safaga-kadar--2017638
Mickey 17,TME,7 Mart 2025,2025,90679,11.415081076770628,https://boxofficeturkiye.com/film/mickey-17--2013403
Tom ve Jerry: Kayıp Pusula,A90,12 Aralık 2025,2025,106020,11.571383034541798,https://boxofficeturkiye.com/film/tom-ve-jerry-kayip-pusula--2018045
Pamuk Prenses,UIP,21 Mart 2025,2025,87146,11.375340152017603,https://boxofficeturkiye.com/film/pamuk-prenses--2015055
Gabby'nin Hayal Evi: Film,UIP,3 Ekim 2025,2025,85262,11.353484147703,https://boxofficeturkiye.com/film/gabby-nin-hayal-evi-film--2017334
Tron: Ares,UIP,10 Ekim 2025,2025,84290,11.342018512991528,https://boxofficeturkiye.com/film/tron-ares--2016864
C Takımı 2,CGV Mars,14 Şubat 2025,2025,80524,11.296310555618719,https://boxofficeturkiye.com/film/c-takimi-2--2017229
28 Yıl Sonra,TME,20 Haziran 2025,2025,80327,11.293861082522517,https://boxofficeturkiye.com/film/28-yil-sonra--2017359
Köpek Adam,UIP,31 Ocak 2025,2025,74547,11.219185077934483,https://boxofficeturkiye.com/film/kopek-adam--2017166
Chainsaw Man - The Movie: Reze Arc,TME,31 Ekim 2025,2025,71638,11.179380938420351,https://boxofficeturkiye.com/film/chainsaw-man-the-movie-reze-arc--2017867
Elio,UIP,20 Haziran 2025,2025,70181,11.1588328981095,https://boxofficeturkiye.com/film/elio--2015632
Ayı Paddington: Ormanda Macera,TME,21 Mart 2025,2025,69390,11.147498043893595,https://boxofficeturkiye.com/film/ayi-paddington-ormanda-macera--2017207
Kadıköy Boğası,TME,22 Ağustos 2025,2025,68570,11.13561040027841,https://boxofficeturkiye.com/film/kadikoy-bogasi--2017987
Konsey,Bir Film,7 Şubat 2025,2025,59767,10.998208948154403,https://boxofficeturkiye.com/film/konsey--2017568
Heidi,CJ ENM,22 Ağustos 2025,2025,57763,10.964103711276094,https://boxofficeturkiye.com/film/heidi--2017211
Hüddam 5: Zuhur,Bir Film,3 Ocak 2025,2025,52231,10.863431467331687,https://boxofficeturkiye.com/film/huddam-5-zuhur--2017309
Tay 3: Endülüs,TME,28 Mart 2025,2025,51199,10.843475279586862,https://boxofficeturkiye.com/film/tay-3-endulus--2017077
Sırr Kudüs Macerası,CJ ENM,14 Mart 2025,2025,48176,10.782616250721516,https://boxofficeturkiye.com/film/sirr-kudus-macerasi--2017699
Cahim,CJ ENM,2 Mayıs 2025,2025,46350,10.743976570994,https://boxofficeturkiye.com/film/cahim--2017857
Tete ve Masal: Rüyalar Diyarı,CJ ENM,24 Ocak 2025,2025,45120,10.71708088617194,https://boxofficeturkiye.com/film/tete-ve-masal-ruyalar-diyari--2017563
Evcil Hayvanlar Yolda,TME,24 Ekim 2025,2025,43738,10.685972568448268,https://boxofficeturkiye.com/film/evcil-hayvanlar-yolda--2017998
Amatör,UIP,11 Nisan 2025,2025,42677,10.661415412410987,https://boxofficeturkiye.com/film/amator--2016865
Jester 2,CJ ENM,19 Eylül 2025,2025,42151,10.64901368794098,https://boxofficeturkiye.com/film/jester-2--2017426
Jujutsu Kaisen: Execution,TME,5 Aralık 2025,2025,41156,10.6251250034957,https://boxofficeturkiye.com/film/jujutsu-kaisen-execution--2018111
Kulyas 2: Zikr-i Ayin,A90,8 Ağustos 2025,2025,40323,10.604677304739258,https://boxofficeturkiye.com/film/kulyas-2-zikr-i-ayin--2017806
Nasipse Olur 2,A90,28 Kasım 2025,2025,39933,10.594958328715128,https://boxofficeturkiye.com/film/nasipse-olur-2--2018044
Canavarcıklar,Bir Film,7 Kasım 2025,2025,38920,10.56926353629994,https://boxofficeturkiye.com/film/canavarciklar--2018126
Siyah Telefon 2,UIP,17 Ekim 2025,2025,38779,10.565634141976286,https://boxofficeturkiye.com/film/siyah-telefon-2--2016831
Zatonya: Yeni Dünya,TME,14 Şubat 2025,2025,38744,10.564731184083065,https://boxofficeturkiye.com/film/zatonya-yeni-dunya--2017118
Senden Kalan,A90,17 Ekim 2025,2025,38410,10.556073121339951,https://boxofficeturkiye.com/film/senden-kalan--2018014
Flow: Bir Kedinin Yolculuğu,Başka S.,24 Ocak 2025,2025,36189,10.496510484233493,https://boxofficeturkiye.com/film/flow-bir-kedinin-yolculugu--2017697
Günahkârlar,TME,18 Nisan 2025,2025,36062,10.492994958336313,https://boxofficeturkiye.com/film/gunahkarlar--2015802
Geçen Yaz Ne Yaptığını Biliyorum,TME,18 Temmuz 2025,2025,35873,10.487740202378962,https://boxofficeturkiye.com/film/gecen-yaz-ne-yaptigini-biliyorum--2017369
"Büyük, Cesur ve Güzel Bir Yolculuk",TME,19 Eylül 2025,2025,35768,10.484808917913817,https://boxofficeturkiye.com/film/buyuk-cesur-ve-guzel-bir-yolculuk--2017552
Temel: Sümela'nın Şifresi Yeniden,CGV Mars,31 Ocak 2025,2025,34896,10.46012748844141,https://boxofficeturkiye.com/film/temel-sumela-nin-sifresi-yeniden--2017456
Tam Bana Göre,TME,13 Haziran 2025,2025,34360,10.444648376098192,https://boxofficeturkiye.com/film/tam-bana-gore--2017855
Karabasan,A90,7 Şubat 2025,2025,33059,10.406049122883656,https://boxofficeturkiye.com/film/karabasan--2017438
Chuck'ın Hayatı,Bir Film,19 Eylül 2025,2025,32877,10.400528604131502,https://boxofficeturkiye.com/film/chuck-in-hayati--2017696
Zorla Güvenlik,CJ ENM,21 Mart 2025,2025,32345,10.384214728478085,https://boxofficeturkiye.com/film/zorla-guvenlik--2017687
Wicked: İyilik Uğruna,UIP,21 Kasım 2025,2025,30910,10.338835035126163,https://boxofficeturkiye.com/film/wicked-iyilik-ugruna--2014579
Cesur Kirpi,CJ ENM,3 Ekim 2025,2025,29143,10.279970025719809,https://boxofficeturkiye.com/film/cesur-kirpi--2016863
Looney Tunes: Dünyayı Kurtarma Operasyonu,CGV Mars,24 Ocak 2025,2025,28607,10.26140672210502,https://boxofficeturkiye.com/film/looney-tunes-dunyayi-kurtarma-operasyonu--2017297
Sonradan Gurme,A90,9 Mayıs 2025,2025,28033,10.241137666615815,https://boxofficeturkiye.com/film/sonradan-gurme--2017858
Babygirl,Bir Film,24 Ocak 2025,2025,27732,10.23034226006238,https://boxofficeturkiye.com/film/babygirl--2017656
Bugün Güzel,CJ ENM,12 Aralık 2025,2025,26465,10.183578384292089,https://boxofficeturkiye.com/film/bugun-guzel--2018060
